,geometry,centerLat,centerLon,stopTime,fileID,flightDirection,pathNumber,processingLevel,url,startTime,sceneName,browse,platform,bytes,md5sum,frameNumber,granuleType,orbit,polarization,processingDate,sensor,groupID,pgeVersion,fileName,beamModeType,date_str,mgrs_tile_id,acq_dt,acq_date
115,"POLYGON ((-82.507271 27.800873, -82.151077 26.16783, -79.639343 26.583551, -79.956764 28.21376, -82.507271 27.800873))",27.1972,-81.0659,2022-11-07T23:29:12.512Z,S1A_IW_SLC__1SDV_20221107T232845_20221107T232912_045795_057A58_2A19-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221107T232845_20221107T232912_045795_057A58_2A19.zip,2022-11-07 23:28:45.443000+00:00,S1A_IW_SLC__1SDV_20221107T232845_20221107T232912_045795_057A58_2A19,,Sentinel-1A,4504716652,b6d428369af94c7a0c39e9dbffe2fd0d,84,SENTINEL_1A_FRAME,45795,VV+VH,2022-11-07T23:28:45.443Z,C-SAR,S1A_IWDV_0083_0090_045795_048,003.52,S1A_IW_SLC__1SDV_20221107T232845_20221107T232912_045795_057A58_2A19.zip,IW,2022-11-07,17RMJ,2022-11-07 23:28:45.443000+00:00,2022-11-07
116,"POLYGON ((-82.180351 26.302645, -81.816986 24.618254, -79.339058 25.036829, -79.665497 26.718132, -82.180351 26.302645))",25.6743,-80.7526,2022-11-07T23:28:47.677Z,S1A_IW_SLC__1SDV_20221107T232819_20221107T232847_045795_057A58_E374-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221107T232819_20221107T232847_045795_057A58_E374.zip,2022-11-07 23:28:19.767000+00:00,S1A_IW_SLC__1SDV_20221107T232819_20221107T232847_045795_057A58_E374,,Sentinel-1A,4470384525,b57b30958625e6bab5e905e35cbf36c5,79,SENTINEL_1A_FRAME,45795,VV+VH,2022-11-07T23:28:19.767Z,C-SAR,S1A_IWDV_0078_0085_045795_048,003.52,S1A_IW_SLC__1SDV_20221107T232819_20221107T232847_045795_057A58_E374.zip,IW,2022-11-07,17RMJ,2022-11-07 23:28:19.767000+00:00,2022-11-07
119,"POLYGON ((-82.508507 27.800636, -82.152328 26.167589, -79.640587 26.583294, -79.957993 28.213509, -82.508507 27.800636))",27.197,-81.0671,2022-10-26T23:29:13.049Z,S1A_IW_SLC__1SDV_20221026T232845_20221026T232913_045620_05746B_FC32-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221026T232845_20221026T232913_045620_05746B_FC32.zip,2022-10-26 23:28:45.979000+00:00,S1A_IW_SLC__1SDV_20221026T232845_20221026T232913_045620_05746B_FC32,,Sentinel-1A,4416345089,956af933f6898191cbd2f7099f8bfd5e,84,SENTINEL_1A_FRAME,45620,VV+VH,2022-10-26T23:28:45.979Z,C-SAR,S1A_IWDV_0083_0090_045620_048,003.52,S1A_IW_SLC__1SDV_20221026T232845_20221026T232913_045620_05746B_FC32.zip,IW,2022-10-26,17RMJ,2022-10-26 23:28:45.979000+00:00,2022-10-26
120,"POLYGON ((-82.181656 26.302652, -81.818123 24.617388, -79.340225 25.035946, -79.666824 26.718119, -82.181656 26.302652))",25.6739,-80.7538,2022-10-26T23:28:48.218Z,S1A_IW_SLC__1SDV_20221026T232820_20221026T232848_045620_05746B_81FD-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221026T232820_20221026T232848_045620_05746B_81FD.zip,2022-10-26 23:28:20.293000+00:00,S1A_IW_SLC__1SDV_20221026T232820_20221026T232848_045620_05746B_81FD,,Sentinel-1A,4205699065,aa726cfb2316b9324e51e94e4716e5a9,79,SENTINEL_1A_FRAME,45620,VV+VH,2022-10-26T23:28:20.293Z,C-SAR,S1A_IWDV_0078_0085_045620_048,003.52,S1A_IW_SLC__1SDV_20221026T232820_20221026T232848_045620_05746B_81FD.zip,IW,2022-10-26,17RMJ,2022-10-26 23:28:20.293000+00:00,2022-10-26
125,"POLYGON ((-82.508972 27.800617, -82.152748 26.167566, -79.641159 26.583319, -79.958611 28.213535, -82.508972 27.800617))",27.197,-81.0677,2022-10-02T23:29:12.888Z,S1A_IW_SLC__1SDV_20221002T232845_20221002T232912_045270_05695C_1582-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221002T232845_20221002T232912_045270_05695C_1582.zip,2022-10-02 23:28:45.818000+00:00,S1A_IW_SLC__1SDV_20221002T232845_20221002T232912_045270_05695C_1582,,Sentinel-1A,4440338052,9f4b0816cf1f9f43d542a125c798c928,84,SENTINEL_1A_FRAME,45270,VV+VH,2022-10-02T23:28:45.818Z,C-SAR,S1A_IWDV_0083_0090_045270_048,003.52,S1A_IW_SLC__1SDV_20221002T232845_20221002T232912_045270_05695C_1582.zip,IW,2022-10-02,17RMJ,2022-10-02 23:28:45.818000+00:00,2022-10-02
126,"POLYGON ((-82.182129 26.302877, -81.818581 24.617733, -79.340813 25.036337, -79.667442 26.71839, -82.182129 26.302877))",25.6742,-80.7543,2022-10-02T23:28:48.061Z,S1A_IW_SLC__1SDV_20221002T232820_20221002T232848_045270_05695C_DB75-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221002T232820_20221002T232848_045270_05695C_DB75.zip,2022-10-02 23:28:20.138000+00:00,S1A_IW_SLC__1SDV_20221002T232820_20221002T232848_045270_05695C_DB75,,Sentinel-1A,4270768751,e82b1bfa6814b31ca173459998094806,79,SENTINEL_1A_FRAME,45270,VV+VH,2022-10-02T23:28:20.138Z,C-SAR,S1A_IWDV_0078_0085_045270_048,003.52,S1A_IW_SLC__1SDV_20221002T232820_20221002T232848_045270_05695C_DB75.zip,IW,2022-10-02,17RMJ,2022-10-02 23:28:20.138000+00:00,2022-10-02
129,"POLYGON ((-82.505119 27.800602, -82.149017 26.168037, -79.63752 26.58375, -79.954865 28.213482, -82.505119 27.800602))",27.1972,-81.0639,2022-09-20T23:29:11.864Z,S1A_IW_SLC__1SDV_20220920T232844_20220920T232911_045095_056380_E3CF-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220920T232844_20220920T232911_045095_056380_E3CF.zip,2022-09-20 23:28:44.802000+00:00,S1A_IW_SLC__1SDV_20220920T232844_20220920T232911_045095_056380_E3CF,,Sentinel-1A,4455921092,761b1f67919302c426c75aa09632c61d,84,SENTINEL_1A_FRAME,45095,VV+VH,2022-09-20T23:28:44.802Z,C-SAR,S1A_IWDV_0083_0090_045095_048,003.52,S1A_IW_SLC__1SDV_20220920T232844_20220920T232911_045095_056380_E3CF.zip,IW,2022-09-20,17RMJ,2022-09-20 23:28:44.802000+00:00,2022-09-20
130,"POLYGON ((-82.178299 26.302855, -81.814766 24.617701, -79.337105 25.036266, -79.663712 26.718328, -82.178299 26.302855))",25.6742,-80.7506,2022-09-20T23:28:47.037Z,S1A_IW_SLC__1SDV_20220920T232819_20220920T232847_045095_056380_F3EF-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220920T232819_20220920T232847_045095_056380_F3EF.zip,2022-09-20 23:28:19.114000+00:00,S1A_IW_SLC__1SDV_20220920T232819_20220920T232847_045095_056380_F3EF,,Sentinel-1A,4286580374,2ef475b9082adffc6f7fadab2a3ad663,79,SENTINEL_1A_FRAME,45095,VV+VH,2022-09-20T23:28:19.114Z,C-SAR,S1A_IWDV_0078_0085_045095_048,003.52,S1A_IW_SLC__1SDV_20220920T232819_20220920T232847_045095_056380_F3EF.zip,IW,2022-09-20,17RMJ,2022-09-20 23:28:19.114000+00:00,2022-09-20
135,"POLYGON ((-82.507095 27.799866, -82.151009 26.167046, -79.639488 26.582706, -79.956818 28.21269, -82.507095 27.799866))",27.1963,-81.0659,2022-08-27T23:29:11.705Z,S1A_IW_SLC__1SDV_20220827T232844_20220827T232911_044745_0557B6_7477-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220827T232844_20220827T232911_044745_0557B6_7477.zip,2022-08-27 23:28:44.640000+00:00,S1A_IW_SLC__1SDV_20220827T232844_20220827T232911_044745_0557B6_7477,,Sentinel-1A,4429377534,ca01c3da37b6c78dbef6ef47ad68b78a,84,SENTINEL_1A_FRAME,44745,VV+VH,2022-08-27T23:28:44.640Z,C-SAR,S1A_IWDV_0083_0090_044745_048,003.52,S1A_IW_SLC__1SDV_20220827T232844_20220827T232911_044745_0557B6_7477.zip,IW,2022-08-27,17RMJ,2022-08-27 23:28:44.640000+00:00,2022-08-27
136,"POLYGON ((-82.180275 26.301863, -81.816864 24.616949, -79.339203 25.03546, -79.665703 26.717279, -82.180275 26.301863))",25.6733,-80.7526,2022-08-27T23:28:46.874Z,S1A_IW_SLC__1SDV_20220827T232818_20220827T232846_044745_0557B6_FC25-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220827T232818_20220827T232846_044745_0557B6_FC25.zip,2022-08-27 23:28:18.955000+00:00,S1A_IW_SLC__1SDV_20220827T232818_20220827T232846_044745_0557B6_FC25,,Sentinel-1A,4187519936,55a5f1e42faae88ffb7a1ebeb814aede,79,SENTINEL_1A_FRAME,44745,VV+VH,2022-08-27T23:28:18.955Z,C-SAR,S1A_IWDV_0078_0085_044745_048,003.52,S1A_IW_SLC__1SDV_20220827T232818_20220827T232846_044745_0557B6_FC25.zip,IW,2022-08-27,17RMJ,2022-08-27 23:28:18.955000+00:00,2022-08-27
139,"POLYGON ((-82.50808 27.800068, -82.151978 26.167379, -79.640465 26.583084, -79.957809 28.212938, -82.50808 27.800068))",27.1966,-81.0669,2022-08-15T23:29:11.308Z,S1A_IW_SLC__1SDV_20220815T232844_20220815T232911_044570_0551CB_D3B0-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220815T232844_20220815T232911_044570_0551CB_D3B0.zip,2022-08-15 23:28:44.245000+00:00,S1A_IW_SLC__1SDV_20220815T232844_20220815T232911_044570_0551CB_D3B0,,Sentinel-1A,4425371830,2f0be7cea947bf5390231cd4d400a9bd,84,SENTINEL_1A_FRAME,44570,VV+VH,2022-08-15T23:28:44.245Z,C-SAR,S1A_IWDV_0083_0090_044570_048,003.52,S1A_IW_SLC__1SDV_20220815T232844_20220815T232911_044570_0551CB_D3B0.zip,IW,2022-08-15,17RMJ,2022-08-15 23:28:44.245000+00:00,2022-08-15
140,"POLYGON ((-82.181282 26.302319, -81.817749 24.617041, -79.340065 25.035601, -79.666672 26.717785, -82.181282 26.302319))",25.6736,-80.7535,2022-08-15T23:28:46.481Z,S1A_IW_SLC__1SDV_20220815T232818_20220815T232846_044570_0551CB_830F-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220815T232818_20220815T232846_044570_0551CB_830F.zip,2022-08-15 23:28:18.556000+00:00,S1A_IW_SLC__1SDV_20220815T232818_20220815T232846_044570_0551CB_830F,,Sentinel-1A,4205138814,1a08a7053a54e75c5539737ae52711e8,79,SENTINEL_1A_FRAME,44570,VV+VH,2022-08-15T23:28:18.556Z,C-SAR,S1A_IWDV_0078_0085_044570_048,003.52,S1A_IW_SLC__1SDV_20220815T232818_20220815T232846_044570_0551CB_830F.zip,IW,2022-08-15,17RMJ,2022-08-15 23:28:18.556000+00:00,2022-08-15
143,"POLYGON ((-82.508545 27.799873, -82.152489 26.167433, -79.640945 26.583157, -79.958252 28.212765, -82.508545 27.799873))",27.1965,-81.0674,2022-08-03T23:29:10.580Z,S1A_IW_SLC__1SDV_20220803T232843_20220803T232910_044395_054C49_7414-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220803T232843_20220803T232910_044395_054C49_7414.zip,2022-08-03 23:28:43.521000+00:00,S1A_IW_SLC__1SDV_20220803T232843_20220803T232910_044395_054C49_7414,,Sentinel-1A,4428231817,c4b4e43247c3dfcdffeb66df206ed789,84,SENTINEL_1A_FRAME,44395,VV+VH,2022-08-03T23:28:43.521Z,C-SAR,S1A_IWDV_0083_0090_044395_048,003.52,S1A_IW_SLC__1SDV_20220803T232843_20220803T232910_044395_054C49_7414.zip,IW,2022-08-03,17RMJ,2022-08-03 23:28:43.521000+00:00,2022-08-03
144,"POLYGON ((-82.181763 26.302248, -81.818298 24.617342, -79.340584 25.035921, -79.66713 26.717735, -82.181763 26.302248))",25.6737,-80.754,2022-08-03T23:28:45.755Z,S1A_IW_SLC__1SDV_20220803T232817_20220803T232845_044395_054C49_D6F9-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220803T232817_20220803T232845_044395_054C49_D6F9.zip,2022-08-03 23:28:17.837000+00:00,S1A_IW_SLC__1SDV_20220803T232817_20220803T232845_044395_054C49_D6F9,,Sentinel-1A,4229151392,7b128702763745abebd178fbd4d0ba93,79,SENTINEL_1A_FRAME,44395,VV+VH,2022-08-03T23:28:17.837Z,C-SAR,S1A_IWDV_0078_0085_044395_048,003.52,S1A_IW_SLC__1SDV_20220803T232817_20220803T232845_044395_054C49_D6F9.zip,IW,2022-08-03,17RMJ,2022-08-03 23:28:17.837000+00:00,2022-08-03
147,"POLYGON ((-82.508369 27.800001, -82.152222 26.167189, -79.640709 26.582916, -79.958092 28.212896, -82.508369 27.800001))",27.1965,-81.0671,2022-07-22T23:29:09.788Z,S1A_IW_SLC__1SDV_20220722T232842_20220722T232909_044220_05471D_5319-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220722T232842_20220722T232909_044220_05471D_5319.zip,2022-07-22 23:28:42.723000+00:00,S1A_IW_SLC__1SDV_20220722T232842_20220722T232909_044220_05471D_5319,,Sentinel-1A,4429057126,ae0989009906ef3fe8ada456d65f9547,84,SENTINEL_1A_FRAME,44220,VV+VH,2022-07-22T23:28:42.723Z,C-SAR,S1A_IWDV_0083_0090_044220_048,003.52,S1A_IW_SLC__1SDV_20220722T232842_20220722T232909_044220_05471D_5319.zip,IW,2022-07-22,17RMJ,2022-07-22 23:28:42.723000+00:00,2022-07-22
148,"POLYGON ((-82.181526 26.302128, -81.818115 24.61747, -79.340408 25.036053, -79.666916 26.717619, -82.181526 26.302128))",25.6737,-80.7538,2022-07-22T23:28:44.959Z,S1A_IW_SLC__1SDV_20220722T232817_20220722T232844_044220_05471D_E72B-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220722T232817_20220722T232844_044220_05471D_E72B.zip,2022-07-22 23:28:17.045000+00:00,S1A_IW_SLC__1SDV_20220722T232817_20220722T232844_044220_05471D_E72B,,Sentinel-1A,4312901941,aa8363dc60b890558cedd7bd90eae1d5,79,SENTINEL_1A_FRAME,44220,VV+VH,2022-07-22T23:28:17.045Z,C-SAR,S1A_IWDV_0078_0085_044220_048,003.52,S1A_IW_SLC__1SDV_20220722T232817_20220722T232844_044220_05471D_E72B.zip,IW,2022-07-22,17RMJ,2022-07-22 23:28:17.045000+00:00,2022-07-22
151,"POLYGON ((-82.50795 27.799377, -82.151871 26.166683, -79.640404 26.582363, -79.957726 28.212223, -82.50795 27.799377))",27.1959,-81.0668,2022-07-10T23:29:08.996Z,S1A_IW_SLC__1SDV_20220710T232841_20220710T232908_044045_0541E3_FEF0-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220710T232841_20220710T232908_044045_0541E3_FEF0.zip,2022-07-10 23:28:41.933000+00:00,S1A_IW_SLC__1SDV_20220710T232841_20220710T232908_044045_0541E3_FEF0,,Sentinel-1A,4444544476,78861f69bd1d4de8a688cedfd52f5437,84,SENTINEL_1A_FRAME,44045,VV+VH,2022-07-10T23:28:41.933Z,C-SAR,S1A_IWDV_0083_0090_044045_048,003.52,S1A_IW_SLC__1SDV_20220710T232841_20220710T232908_044045_0541E3_FEF0.zip,IW,2022-07-10,17RMJ,2022-07-10 23:28:41.933000+00:00,2022-07-10
152,"POLYGON ((-82.181145 26.3015, -81.817665 24.616341, -79.340019 25.034876, -79.66658 26.716942, -82.181145 26.3015))",25.6728,-80.7534,2022-07-10T23:28:44.167Z,S1A_IW_SLC__1SDV_20220710T232816_20220710T232844_044045_0541E3_5121-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220710T232816_20220710T232844_044045_0541E3_5121.zip,2022-07-10 23:28:16.244000+00:00,S1A_IW_SLC__1SDV_20220710T232816_20220710T232844_044045_0541E3_5121,,Sentinel-1A,4237588818,74ede39c6dcc715163d061ae9c697aee,79,SENTINEL_1A_FRAME,44045,VV+VH,2022-07-10T23:28:16.244Z,C-SAR,S1A_IWDV_0078_0085_044045_048,003.52,S1A_IW_SLC__1SDV_20220710T232816_20220710T232844_044045_0541E3_5121.zip,IW,2022-07-10,17RMJ,2022-07-10 23:28:16.244000+00:00,2022-07-10
155,"POLYGON ((-82.507744 27.799738, -82.15168 26.167048, -79.640076 26.582724, -79.957382 28.212578, -82.507744 27.799738))",27.1963,-81.0665,2022-06-28T23:29:08.320Z,S1A_IW_SLC__1SDV_20220628T232841_20220628T232908_043870_053CB5_D3B8-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220628T232841_20220628T232908_043870_053CB5_D3B8.zip,2022-06-28 23:28:41.257000+00:00,S1A_IW_SLC__1SDV_20220628T232841_20220628T232908_043870_053CB5_D3B8,,Sentinel-1A,4476102566,bb84924e4f625fd992799231a8026778,84,SENTINEL_1A_FRAME,43870,VV+VH,2022-06-28T23:28:41.257Z,C-SAR,S1A_IWDV_0083_0090_043870_048,003.52,S1A_IW_SLC__1SDV_20220628T232841_20220628T232908_043870_053CB5_D3B8.zip,IW,2022-06-28,17RMJ,2022-06-28 23:28:41.257000+00:00,2022-06-28
156,"POLYGON ((-82.180984 26.301987, -81.817566 24.617081, -79.339783 25.035612, -79.666283 26.717424, -82.180984 26.301987))",25.6734,-80.7533,2022-06-28T23:28:43.493Z,S1A_IW_SLC__1SDV_20220628T232815_20220628T232843_043870_053CB5_704A-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220628T232815_20220628T232843_043870_053CB5_704A.zip,2022-06-28 23:28:15.574000+00:00,S1A_IW_SLC__1SDV_20220628T232815_20220628T232843_043870_053CB5_704A,,Sentinel-1A,4290662612,d203faa3ffb99c44d82318971d08ce06,79,SENTINEL_1A_FRAME,43870,VV+VH,2022-06-28T23:28:15.574Z,C-SAR,S1A_IWDV_0078_0085_043870_048,003.52,S1A_IW_SLC__1SDV_20220628T232815_20220628T232843_043870_053CB5_704A.zip,IW,2022-06-28,17RMJ,2022-06-28 23:28:15.574000+00:00,2022-06-28
159,"POLYGON ((-82.506905 27.800745, -82.150818 26.168051, -79.639313 26.583729, -79.956642 28.213587, -82.506905 27.800745))",27.1973,-81.0657,2022-06-16T23:29:07.423Z,S1A_IW_SLC__1SDV_20220616T232840_20220616T232907_043695_05376F_73B9-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220616T232840_20220616T232907_043695_05376F_73B9.zip,2022-06-16 23:28:40.359000+00:00,S1A_IW_SLC__1SDV_20220616T232840_20220616T232907_043695_05376F_73B9,,Sentinel-1A,4404915152,6872db70d2596222aec0f15f07fd83f7,84,SENTINEL_1A_FRAME,43695,VV+VH,2022-06-16T23:28:40.359Z,C-SAR,S1A_IWDV_0083_0090_043695_048,003.52,S1A_IW_SLC__1SDV_20220616T232840_20220616T232907_043695_05376F_73B9.zip,IW,2022-06-16,17RMJ,2022-06-16 23:28:40.359000+00:00,2022-06-16
160,"POLYGON ((-82.180092 26.302866, -81.816658 24.617956, -79.338943 25.036493, -79.665466 26.718311, -82.180092 26.302866))",25.6743,-80.7524,2022-06-16T23:28:42.594Z,S1A_IW_SLC__1SDV_20220616T232814_20220616T232842_043695_05376F_A66D-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220616T232814_20220616T232842_043695_05376F_A66D.zip,2022-06-16 23:28:14.675000+00:00,S1A_IW_SLC__1SDV_20220616T232814_20220616T232842_043695_05376F_A66D,,Sentinel-1A,4256800231,3333720ac621ad933cbf249776bdc522,79,SENTINEL_1A_FRAME,43695,VV+VH,2022-06-16T23:28:14.675Z,C-SAR,S1A_IWDV_0078_0085_043695_048,003.52,S1A_IW_SLC__1SDV_20220616T232814_20220616T232842_043695_05376F_A66D.zip,IW,2022-06-16,17RMJ,2022-06-16 23:28:14.675000+00:00,2022-06-16
163,"POLYGON ((-82.509483 27.801039, -82.153282 26.167984, -79.641685 26.583727, -79.959122 28.213947, -82.509483 27.801039))",27.1974,-81.0682,2022-06-04T23:29:06.990Z,S1A_IW_SLC__1SDV_20220604T232839_20220604T232906_043520_05323B_A8A7-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220604T232839_20220604T232906_043520_05323B_A8A7.zip,2022-06-04 23:28:39.920000+00:00,S1A_IW_SLC__1SDV_20220604T232839_20220604T232906_043520_05323B_A8A7,,Sentinel-1A,4492246170,843c3a1afa2dcbb04b6e35999a014484,84,SENTINEL_1A_FRAME,43520,VV+VH,2022-06-04T23:28:39.920Z,C-SAR,S1A_IWDV_0083_0090_043520_048,003.52,S1A_IW_SLC__1SDV_20220604T232839_20220604T232906_043520_05323B_A8A7.zip,IW,2022-06-04,17RMJ,2022-06-04 23:28:39.920000+00:00,2022-06-04
164,"POLYGON ((-82.182556 26.302799, -81.818848 24.616783, -79.341064 25.035387, -79.667839 26.718309, -82.182556 26.302799))",25.6737,-80.7547,2022-06-04T23:28:42.154Z,S1A_IW_SLC__1SDV_20220604T232814_20220604T232842_043520_05323B_D00D-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220604T232814_20220604T232842_043520_05323B_D00D.zip,2022-06-04 23:28:14.217000+00:00,S1A_IW_SLC__1SDV_20220604T232814_20220604T232842_043520_05323B_D00D,,Sentinel-1A,4382933233,13964c7263828af16a535849ee59e1a1,79,SENTINEL_1A_FRAME,43520,VV+VH,2022-06-04T23:28:14.217Z,C-SAR,S1A_IWDV_0078_0085_043520_048,003.52,S1A_IW_SLC__1SDV_20220604T232814_20220604T232842_043520_05323B_D00D.zip,IW,2022-06-04,17RMJ,2022-06-04 23:28:14.217000+00:00,2022-06-04
167,"POLYGON ((-82.508102 27.799448, -82.151955 26.166515, -79.640274 26.582253, -79.957657 28.212347, -82.508102 27.799448))",27.1959,-81.0668,2022-05-11T23:29:04.988Z,S1A_IW_SLC__1SDV_20220511T232837_20220511T232904_043170_0527DE_6781-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220511T232837_20220511T232904_043170_0527DE_6781.zip,2022-05-11 23:28:37.921000+00:00,S1A_IW_SLC__1SDV_20220511T232837_20220511T232904_043170_0527DE_6781,,Sentinel-1A,4408704345,f13c2ca7ea38217958b91ff1798c04d1,84,SENTINEL_1A_FRAME,43170,VV+VH,2022-05-11T23:28:37.921Z,C-SAR,S1A_IWDV_0083_0090_043170_048,003.52,S1A_IW_SLC__1SDV_20220511T232837_20220511T232904_043170_0527DE_6781.zip,IW,2022-05-11,17RMJ,2022-05-11 23:28:37.921000+00:00,2022-05-11
168,"POLYGON ((-82.181343 26.301828, -81.817978 24.6173, -79.340096 25.035889, -79.666557 26.717325, -82.181343 26.301828))",25.6735,-80.7536,2022-05-11T23:28:40.163Z,S1A_IW_SLC__1SDV_20220511T232812_20220511T232840_043170_0527DE_C7D5-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220511T232812_20220511T232840_043170_0527DE_C7D5.zip,2022-05-11 23:28:12.251000+00:00,S1A_IW_SLC__1SDV_20220511T232812_20220511T232840_043170_0527DE_C7D5,,Sentinel-1A,4380446888,31df2440f7e918bc4e1522bda6e9fc6a,79,SENTINEL_1A_FRAME,43170,VV+VH,2022-05-11T23:28:12.251Z,C-SAR,S1A_IWDV_0078_0085_043170_048,003.52,S1A_IW_SLC__1SDV_20220511T232812_20220511T232840_043170_0527DE_C7D5.zip,IW,2022-05-11,17RMJ,2022-05-11 23:28:12.251000+00:00,2022-05-11
171,"POLYGON ((-82.507782 27.799845, -82.151665 26.167025, -79.640205 26.582706, -79.957565 28.212692, -82.507782 27.799845))",27.1963,-81.0666,2022-04-29T23:29:04.341Z,S1A_IW_SLC__1SDV_20220429T232837_20220429T232904_042995_05221D_16A8-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220429T232837_20220429T232904_042995_05221D_16A8.zip,2022-04-29 23:28:37.275000+00:00,S1A_IW_SLC__1SDV_20220429T232837_20220429T232904_042995_05221D_16A8,,Sentinel-1A,4347129632,a9dcdb370844e2783d9ae4fc2076c07d,84,SENTINEL_1A_FRAME,42995,VV+VH,2022-04-29T23:28:37.275Z,C-SAR,S1A_IWDV_0083_0090_042995_048,003.51,S1A_IW_SLC__1SDV_20220429T232837_20220429T232904_042995_05221D_16A8.zip,IW,2022-04-29,17RMJ,2022-04-29 23:28:37.275000+00:00,2022-04-29
172,"POLYGON ((-82.180969 26.301964, -81.817558 24.617174, -79.339912 25.035713, -79.666412 26.717409, -82.180969 26.301964))",25.6734,-80.7533,2022-04-29T23:28:39.512Z,S1A_IW_SLC__1SDV_20220429T232811_20220429T232839_042995_05221D_68CE-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220429T232811_20220429T232839_042995_05221D_68CE.zip,2022-04-29 23:28:11.595000+00:00,S1A_IW_SLC__1SDV_20220429T232811_20220429T232839_042995_05221D_68CE,,Sentinel-1A,4206475443,43117c3de2c155e3f0a06e32b4923ae7,79,SENTINEL_1A_FRAME,42995,VV+VH,2022-04-29T23:28:11.595Z,C-SAR,S1A_IWDV_0078_0085_042995_048,003.51,S1A_IW_SLC__1SDV_20220429T232811_20220429T232839_042995_05221D_68CE.zip,IW,2022-04-29,17RMJ,2022-04-29 23:28:11.595000+00:00,2022-04-29
175,"POLYGON ((-82.507843 27.799768, -82.151703 26.166828, -79.640182 26.582523, -79.957558 28.212627, -82.507843 27.799768))",27.1962,-81.0666,2022-04-17T23:29:03.740Z,S1A_IW_SLC__1SDV_20220417T232836_20220417T232903_042820_051C62_FDDA-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220417T232836_20220417T232903_042820_051C62_FDDA.zip,2022-04-17 23:28:36.672000+00:00,S1A_IW_SLC__1SDV_20220417T232836_20220417T232903_042820_051C62_FDDA,,Sentinel-1A,4263447107,13fec42812018c2cb71211d2b001bafd,84,SENTINEL_1A_FRAME,42820,VV+VH,2022-04-17T23:28:36.672Z,C-SAR,S1A_IWDV_0083_0090_042820_048,003.51,S1A_IW_SLC__1SDV_20220417T232836_20220417T232903_042820_051C62_FDDA.zip,IW,2022-04-17,17RMJ,2022-04-17 23:28:36.672000+00:00,2022-04-17
